label,category,locality,postal_code,latitude,longitude
Galerie Herbert-Fort de Châteauneuf-en-Auxois,CulturalSite,Châteauneuf,21320,47.218917,4.64007943
"Eglise Romane ""Saint-Pierre"" de Brancion",CulturalSite,Martailly-lès-Brancion,71700,46.5480166,4.79576458
Gray Light Aviation,SportsAndLeisurePlace,Gray,70100,47.429748,5.6194251
"Le mont Beuvray, au coeur du Morvan",Landform,Glux-en-Glenne,58370,46.9213692,4.0372181
Location de vélos - Office de tourisme,SportsAndLeisurePlace,Saint-Jean-de-Losne,21170,47.1012566,5.26083009
Thérapie de l'Être,SportsAndLeisurePlace,Viry,39360,46.3205622,5.6990476
Cinéma francois truffaut,SportsAndLeisurePlace,Moirans-en-Montagne,39260,46.4291167,5.7249444
"Chemins de Bourgogne - Circuit dans la Côte de Nuits, en Combi - Après-midi",SportsAndLeisurePlace,Dijon,21000,47.31949,5.04232
Jardin des Petits Prés,CulturalSite,Cézy,89410,47.9896812,3.3392738
Soupe de la sorcière au camp de Myard,SportsAndLeisurePlace,Vitteaux,21350,47.3799215,4.5195657
Église de l'Abbaye,CulturalSite,Grande-Rivière Château,39150,46.5252906,5.9103486
"Marilyne Roullot, Kairos-massages & Naturopathie",SportsAndLeisurePlace,Autun,71400,46.9465916,4.3038989
Les Jardins de l'Hôtel-Dieu Notre Dame des Fontenilles,CulturalSite,Tonnerre,89700,47.8566218,3.9762408
Station de location de vélos - Camping d'Azé,SportsAndLeisurePlace,Azé,71260,46.43817,4.76089
Eglise Saint-Pierre,CulturalSite,Saint-Pierre-de-Varennes,71670,46.84482,4.5015
Musée de l'Aventure du Son,CulturalSite,Saint-Fargeau,89170,47.641578,3.070853
Po'oino Yrondi,CulturalSite,Saint-Amand-en-Puisaye,58310,47.52909,3.07392
Ferme du Pâquis,SportsAndLeisurePlace,Aillevillers-et-Lyaumont,70320,47.9301916,6.3272167
Labyrinthe de maïs,SportsAndLeisurePlace,Decize,58300,46.8295539,3.45588631
Otentik,SportsAndLeisurePlace,Châtillon-le-Duc,25870,47.30821,6.00611
Les Thermes de Santenay Valvital - Accès Espace AQUA DETENTE - Du Lundi au Jeudi,SportsAndLeisurePlace,Santenay,21590,46.90682,4.68781
Dégustation au Hameau Duboeuf,SportsAndLeisurePlace,Romanèche-Thorins,71570,46.176878,4.741766
JV Équitation,SportsAndLeisurePlace,Crotenay,39300,46.7535052,5.81417083
Piscine d'Arbois,SportsAndLeisurePlace,Arbois,39600,46.9031711,5.78664064
Verger de Sauvegarde et Jardin Mellifère,CulturalSite,Paray-le-Monial,71600,46.4632856,4.11354067
Intrépides Via Ferrata,SportsAndLeisurePlace,Moirans-en-Montagne,39260,46.44561,5.708073
Parcours de pêche de la carpe de nuit,SportsAndLeisurePlace,Châtillon-en-Bazois,58110,47.062277,3.64196
Lavoir,CulturalSite,Agey,21410,47.2837488,4.76051446
Église Saint-Bénigne,CulturalSite,Arc-et-Senans,25610,47.0367456,5.78882932
Visite commentée d'Arnay-le-Duc,SportsAndLeisurePlace,Arnay-le-Duc,21230,47.1307881,4.48666403
Du parlement de Franche-Comté au Palais de Justice,SportsAndLeisurePlace,Besançon,25000,47.2375858,6.0236294
Mondovélo Charolles,SportsAndLeisurePlace,Charolles,71120,46.4374038,4.26909437
Évêché d'Autun,CulturalSite,Autun,71400,46.9455394,4.30059052
Commanderie Templière de Villemoison,CulturalSite,Saint-Père,58200,47.4100257,2.9847193
Rue des balcons,CulturalSite,Luxeuil-les-Bains,70300,47.8190973,6.3796064
L'Atelier de Viel Moulin,CulturalSite,Sennecey-le-Grand,71240,46.64591,4.87014
EXPÉRIENCE EN SELLE POUR LES TERROIRS DE SANTENAY & PIQUE-NIQUE - CHÂTEAU DE LA CRÉE,SportsAndLeisurePlace,Santenay,21590,46.91406,4.68468
Chemin de Compostelle - Bretelle Besançon Marnay AF-CCC,SportsAndLeisurePlace,Besançon,25000,47.2348304,5.96119922
Eglise Saint-Martin,CulturalSite,Allériot,71380,46.81567,4.9458
L'Atelier de la Vigne et du Vin,SportsAndLeisurePlace,Beaune,21200,47.0331527,4.8504865
Belvédère de la Roche,Landform,Villers-sous-Chalamont,25270,46.8870239,6.04656788
Centre culturel communautaire des Cordeliers (4c),CulturalSite,Lons-le-Saunier,39000,46.6743329,5.5557813
Lavoir du bourg,CulturalSite,Moroges,71390,46.7470366,4.67484376
Yé ! (L'Eau !),Landform,Dole,39100,47.0636972,5.4832569
Elsie Le Coq- Artiste feutrière,CulturalSite,Fouvent-Saint-Andoche,70600,47.6550288,5.6687273
Parc du château de Ray-sur-Saône,CulturalSite,Ray-sur-Saône,70130,47.5889049,5.8256168
Paray-le-Monial by Montgolfières en Charolais,SportsAndLeisurePlace,Paray-le-Monial,71600,46.46639,4.13043
Jardin japonais,CulturalSite,Dijon,21000,47.3485038,5.03810828
Couvent des Ursulines,CulturalSite,Saint-Hippolyte,25190,47.318337,6.812392
Visite de l'Atelier du sabotier,CulturalSite,Gouloux,58230,47.2184982,4.05709981
Les Traits d'Union,SportsAndLeisurePlace,Melay,71340,46.2092735,4.00372039
Ondine Relaxation,SportsAndLeisurePlace,Saulieu,21210,47.2748028,4.2382525
La Maison de La Vache qui rit,CulturalSite,Lons-le-Saunier,39000,46.6775922,5.55558443
"Clément Petibon, Céramiste Création contemporaine",CulturalSite,Varennes-lès-Narcy,58400,47.2311602,3.0612908
Les moulins de ladoye-sur-seille,Landform,Ladoye-sur-Seille,39210,46.7617586,5.68750465
Nauti-Club,SportsAndLeisurePlace,Villevallier,89330,48.02387,3.3112
Pont levant,CulturalSite,Montceau-les-Mines,71300,46.67243,4.359818
La Pyramide du Loup,CulturalSite,Toucy,89130,47.749507,3.296704
Château médiéval de Montfaucon,CulturalSite,Montfaucon,25660,47.2461126,6.0784039
Activités by Sogestar : Activités nordiques et base nautique,SportsAndLeisurePlace,Les Rousses,39220,46.4830483,6.06138129
Musée d'Armes Anciennes,CulturalSite,La Cluse-et-Mijoux,25300,46.8728,6.3794
Ville de La Machine,CulturalSite,La Machine,58260,46.8890991,3.4646399
Belvédère du Peu,Landform,Laviron,25510,47.25631,6.55206
Parc et jardin du château de Talmay,CulturalSite,Talmay,21270,47.3563035,5.4351527
Abbaye de Saint-Laurent,CulturalSite,Saint-Laurent-l'Abbaye,58150,47.3428001,2.99076008
Cyclos Randonneurs Cercycois,SportsAndLeisurePlace,Cercy-la-Tour,58340,46.86799,3.64499
Ermitage de la Cordelle,CulturalSite,Vézelay,89450,47.46959,3.75012
Marguerite Monnot,CulturalSite,Decize,58300,46.8274874,3.46366661
Parcours de santé,SportsAndLeisurePlace,Sens,89100,48.18572,3.27896
Eglise Saint-Martin,CulturalSite,Grevilly,71700,46.514226,4.818685
Bibliothèque de Montbozon,CulturalSite,Montbozon,70230,47.4658756,6.2595622
Cinéma Les Trois Républiques,SportsAndLeisurePlace,Champagnole,39300,46.74854,5.90623
ULM Club de Pouilly,SportsAndLeisurePlace,Maconge,21320,47.2201208,4.5615162
Parc à l'anglaise de la Cude,CulturalSite,Mailleroncourt-Charette,70240,47.7261949,6.2627975
Château de Faulin,CulturalSite,Lichères-sur-Yonne,89660,47.5178512,3.59634116
La Cave à Musique,SportsAndLeisurePlace,Mâcon,71000,46.300907,4.825409
Association paléontologique et minéralogique du Dampierrois,SportsAndLeisurePlace,Dampierre-sur-Salon,70180,47.5577412,5.6816511
Cathédrale Saint-Etienne,CulturalSite,Auxerre,89000,47.7976754,3.57205475
Poterie McGarva,CulturalSite,Saint-André-le-Désert,71220,46.504481,4.55588776
Jura Gravité,SportsAndLeisurePlace,Les Fourgs,25300,46.8338378,6.4069079
Sites sonores,Landform,Leschères,39170,46.45329,5.826266
Château d'Alone-Toulongeon,CulturalSite,La Chapelle-sous-Uchon,71190,46.8387582,4.25454648
L'Atelier Galerie,CulturalSite,Toucy,89130,47.7342498,3.2939274
Abbaye de Cluny,CulturalSite,Cluny,71250,46.4344999,4.65863226
Château de Bussy-Rabutin,CulturalSite,Bussy-le-Grand,21150,47.5615973,4.52351008
Grande Forge de Buffon,CulturalSite,Buffon,21500,47.6494667,4.2723152
Diorama,CulturalSite,Paray-le-Monial,71600,46.4496514,4.122771
Au plaisir de pêcher,SportsAndLeisurePlace,Ornans,25620,47.1382945,6.1601981
Open Kayak,SportsAndLeisurePlace,Joigny,89300,47.982742,3.380697
Ateliers d'artistes les écuries,CulturalSite,Lure,70200,47.67809,6.50648
Eglise du Sacré-Coeur et son Orgue,CulturalSite,Charolles,71120,46.4336558,4.27449883
Base de loisirs du Stade Nautique,SportsAndLeisurePlace,Decize,58300,46.8356606,3.4541059
City-stade de Clamecy,SportsAndLeisurePlace,Clamecy,58500,47.4547466,3.5260581
Visite du choeur roman,SportsAndLeisurePlace,Mélisey,70270,47.7523956,6.58420085
La Chapelle Saint-Roch,CulturalSite,Crêches-sur-Saône,71680,46.2323232,4.7740158
AiMe Designer Textile Anne Mouz,CulturalSite,Trivy,71520,46.3754724,4.48116015
Location vélos 'La Saône à vélo' à Recologne-lès-Ray,SportsAndLeisurePlace,Recologne,70130,47.5826727,5.7743608
Maison des Galvachers,CulturalSite,Anost,71550,47.077697,4.098963
Eglise Saint Paul Saint Blaise,CulturalSite,Aubigny-lès-Sombernon,21540,47.3058446,4.64010655
Le Mirabellum,CulturalSite,Mirebeau-sur-Bèze,21310,47.3976954,5.31512739
Peintre Joël Jeanniot,CulturalSite,Raze,70000,47.5835099,6.010998
Maison Régionale des Arts de la Table,CulturalSite,Arnay-le-Duc,21230,47.1344465,4.4851823
La galerie du Saint-Esprit,CulturalSite,Besançon,25000,47.2406769,6.02316532
Location vélos 'la saône à vélo',SportsAndLeisurePlace,Port-sur-Saône,70170,47.6815278,6.03979002
Ferme pédagogique des Vaujeans,SportsAndLeisurePlace,Montrond-le-Château,25660,47.14182,6.04731
"Visite audio-guidée de Montbéliard, cité des princes",CulturalSite,Montbéliard,25200,47.5089311,6.8024579
Musée de la Mine,CulturalSite,Blanzy,71450,46.7013311,4.382646
Belvédère du Signal,Landform,Les Nans,39300,46.7830765,5.96583366
Carrefour de la communication,SportsAndLeisurePlace,Lons-le-Saunier,39000,46.6731791,5.55474839
Ancien four à pain,CulturalSite,Chamilly,71510,46.867137,4.68093099
L'Art dans la Forge,CulturalSite,Saint-Bonnet-de-Joux,71220,46.4854929,4.44434185
2ABCREATIONS - Les Créations d'Aline,CulturalSite,Gibles,71800,46.2944555,4.3216365
La Solexerie,SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.13147,4.95561
Carrousel du Bareuzai,SportsAndLeisurePlace,Dijon,21000,47.32243,5.03893
Station de location de vélos - Vignerons des Terres Secrètes,SportsAndLeisurePlace,Prissé,71960,46.95992,4.62063
Maison Toussaint Beaune - dégustation,SportsAndLeisurePlace,Beaune,21200,47.02321,4.83831
Musée des anciennes Forges,CulturalSite,Pesmes,70140,47.2887487,5.54908275
Atelier d'art Les Trois Énergies,CulturalSite,Alise-Sainte-Reine,21150,47.5378413,4.4876143
L'atelier de la Lionne,CulturalSite,Belfort,90000,47.63928,6.86367
ENS - Pelouses de la Côte de Moini,Landform,Quingey,25440,47.1070077,5.87798068
Parc des Lavandières,CulturalSite,Maillot,89100,48.1795186,3.3061165
Église Saint-Nazaire et Saint Celse,CulturalSite,Bessey-la-Cour,21360,47.0982766,4.61429031
JJ Cosmétique Végétale,CulturalSite,Sens,89100,48.1896479,3.2816404
"EXCURSION EN SIDE-CAR DANS LE VIGNOBLE - BALADE ""L'ÂME DU TERROIR BOURGUIGNON""- 2H",SportsAndLeisurePlace,Meursault,21190,46.9781321,4.76977265
Église du Vieux Saint-Pierre,CulturalSite,Saint-Pierre-en-Vaux,21230,47.070494,4.52866717
L'instant bien-être,SportsAndLeisurePlace,Saint-Vérain,58310,47.483675,3.04447195
Eglise de la Nativité de la Vierge,CulturalSite,Toutenant,71350,46.87478,5.11108
L'atelier du pain,CulturalSite,Dijon,21000,47.321905,5.0525521
Plan d'eau biotope,SportsAndLeisurePlace,La Chapelle-Saint-Sauveur,71310,46.8473612,5.26736689
Le Relais des Forges - location de VTC AE,SportsAndLeisurePlace,Fraisans,39700,47.1501991,5.76158145
Eglise Saint-Léger,CulturalSite,Saint-Léger-sur-Dheune,71510,46.8479106,4.63714089
Chapelle Notre-Dame de Pitié,CulturalSite,Lugny,71260,46.4948155,4.82386847
Chapelle de Saint Colomban,CulturalSite,Sainte-Marie-en-Chanois,70310,47.8393163,6.53085708
Eurovélo 6 / Eurovéloroute,SportsAndLeisurePlace,Besançon,25000,47.2309927,6.03660106
Médiathèque municipale de Pontarlier,CulturalSite,Pontarlier,25300,46.90381,6.35429
"Musée Roger Comte ""Trianon""",CulturalSite,Hérimoncourt,25310,47.4470912,6.87837351
Ville de Nuits-Saint-Georges,CulturalSite,Nuits-Saint-Georges,21700,47.1365565,4.9494105
Association des p'tits loups,SportsAndLeisurePlace,Vitrey-sur-Mance,70500,47.8159967,5.7643234
Eglise Romane Sainte-Madeleine,CulturalSite,Charnay-lès-Mâcon,71850,46.309684,4.783907
Domaine des Rucherons,SportsAndLeisurePlace,Marsannay-le-Bois,21380,47.4294523,5.07765979
L'atelier de l'Aube,CulturalSite,Le Pasquier,39300,46.79952,5.90435
La rue Lepuic,SportsAndLeisurePlace,Hautecour,39130,46.5681709,5.76675499
Centre équestre les Ecuries du Chêne,SportsAndLeisurePlace,Château-Chinon (Campagne),58120,47.0570767,3.92192211
Chapelle Sainte-Barbe,CulturalSite,Villy-en-Auxois,21350,47.41859,4.63205
Parc Naturel Régional du Ballon des Vosges,SportsAndLeisurePlace,Luxeuil-les-Bains,70300,47.8168409,6.381111
Runnicycles EURL JSC,SportsAndLeisurePlace,Le Russey,25210,47.1501396,6.71832371
Eglise Saint-Sylvestre,CulturalSite,Jailly,58330,47.094799,3.47746992
Ranch of the roses - équicoaching,SportsAndLeisurePlace,Moiron,39570,46.6382713,5.5631071
Château des Granges,CulturalSite,Suilly-la-Tour,58150,47.3410928,3.0515389
Le Boat,SportsAndLeisurePlace,Saint-Jean-de-Losne,21170,47.1072093,5.2620652
Ric'Anes,SportsAndLeisurePlace,Gendrey,39350,47.20925,5.68257
Sydom usine de traitement des déchets ménagers,CulturalSite,Lons-le-Saunier,39000,46.6844,5.57974
Château Vélo Vino en Côte de Nuits,SportsAndLeisurePlace,Dijon,21000,47.318767,5.033644
Exposition au Musée de l'Elevage et du Charolais,CulturalSite,Moulins-Engilbert,58290,46.98826,3.80911
Bons baisers de Besançon,SportsAndLeisurePlace,Besançon,25000,47.2380182,6.0242842
Le Pavillon des Sciences,CulturalSite,Montbéliard,25200,47.5057923,6.803854
Dégustation au Château de Melin,SportsAndLeisurePlace,Auxey-Duresses,21190,46.9813377,4.7107003
Le Domaine du Parc aux Daims,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.6632631,5.96293987
Atelier La Terre se Crée,SportsAndLeisurePlace,Montholon,89110,47.8726018,3.3407016
Plan d'eau du Nid à la Caille,SportsAndLeisurePlace,Venarey-les-Laumes,21150,47.543545,4.448615
Aires de jeux,SportsAndLeisurePlace,Moulins-Engilbert,58290,46.98746,3.81249
PORTRAITS D’ARCHITECTES : Jean-Charles Colombot (1719-1782),SportsAndLeisurePlace,Besançon,25000,47.23482,6.02938
"La Borne au Lion, Crêt de Chalam",Landform,La Pesse,39370,46.2654652,5.86938721
Hôtel-Dieu de Tournus,CulturalSite,Tournus,71700,46.5621468,4.9109775
Église Saint-Jean-Porte Latine,CulturalSite,Grignon,21150,47.5590059,4.408247
Pont sur La Petite Grosne,CulturalSite,Bussières,71960,46.33405,4.7115
Balades sonores : parcours Toby le chien,SportsAndLeisurePlace,Besançon,25000,47.249669,6.012292
Institut Grain de Beauté,SportsAndLeisurePlace,Cosne-Cours-sur-Loire,58200,47.4162832,2.92653737
Visite guidée : Si Battant m'était conté,SportsAndLeisurePlace,Besançon,25000,47.2402,6.01949
Ma Rouquinerie,CulturalSite,Étrigny,71240,46.60441,4.80524
Auxois-Création,CulturalSite,Courcelles-lès-Semur,21140,47.490832,4.3418607
Église,CulturalSite,Montigny-sur-Armançon,21140,47.430985,4.3716929
Dolescapegame,SportsAndLeisurePlace,Dole,39100,47.0914244,5.4931219
Jardin - Parc du Château de Montmirey la Ville,CulturalSite,Montmirey-la-Ville,39290,47.217701,5.538291
Plage de La Chanoie,SportsAndLeisurePlace,Pontailler-sur-Saône,21270,47.307691,5.425125
Artisan Métallier,CulturalSite,Ornans,25290,47.1109077,6.1250979
Cave Laly,SportsAndLeisurePlace,Autun,71400,46.95262,4.29328
Encadrement d'art,CulturalSite,Dracy,89130,47.7583827,3.2270026
Sports Nature Évasion,SportsAndLeisurePlace,Vuillafans,25840,47.0653983,6.21452139
Le musée d'Histoire de la Citadelle,CulturalSite,Belfort,90000,47.636492,6.86486721
Eglise de la Nativité,CulturalSite,Ancey,21410,47.3291943,4.8264048
Parc des Argentières,CulturalSite,Dijon,21000,47.3141765,5.0549473
Jardin de l'abbaye d'Oigny,CulturalSite,Oigny,21450,47.569601,4.707234
"Doreuse sur bois, Elisabeth Mayol",CulturalSite,Dijon,21000,47.3186398,5.0596911
Ecurie du Marais,SportsAndLeisurePlace,Marsangy,89500,48.1103406,3.2580666
Atelier La Tortue Volante - Cours de dessin et peinture,SportsAndLeisurePlace,Nolay,21340,46.95147,4.63065
L'Echelle à Poissons,Landform,Gurgy,89250,47.863756,3.560008
Eglise Saint-Symphorien,CulturalSite,Sainte-Hélène,71390,46.7577052,4.64324489
Ecomusée Les Outils d'Autrefois,CulturalSite,Arinthod,39240,46.3931673,5.56644858
Atelier Carole Giboni,CulturalSite,La Chapelle-sous-Dun,71800,46.2630261,4.3003406
Homeball,SportsAndLeisurePlace,Lac-des-Rouges-Truites,39150,46.6033706,6.0044336
Site Nordique du Haut Saugeais Blanc,SportsAndLeisurePlace,Hauterive-la-Fresse,25650,46.9605376,6.4566915
Eglise priorale de Lancharre (ancienne),CulturalSite,Chapaize,71460,46.563872,4.754493
Brisac Equiteam,SportsAndLeisurePlace,Égriselles-le-Bocage,89500,48.1225416,3.1810922
Les Doux Mots,CulturalSite,Treigny-Perreuse-Sainte-Colombe,89520,47.56593,3.18029
Lavoir,CulturalSite,Fleurey-sur-Ouche,21410,47.314779,4.85973355
Roll'herbe,SportsAndLeisurePlace,Plancher-les-Mines,70290,47.7750655,6.77936112
Puits communaux à balancier,CulturalSite,Croix,90100,47.445959,6.954697
Piscine Daniel Decerle - La Guiche,SportsAndLeisurePlace,La Guiche,71220,46.546543,4.447266
Doucier aventure,SportsAndLeisurePlace,Doucier,39130,46.6472914,5.7688424
Les Ecuries de Salcy,SportsAndLeisurePlace,Sens,89100,48.180721,3.270916
Eglise Saint-Pierre,CulturalSite,Auxy,71400,46.9490429,4.4039628
Au grès de mes mains,CulturalSite,Saulieu,21210,47.27869,4.22983
Mushing du Tihar,SportsAndLeisurePlace,La Pesse,39370,46.2854,5.84781
Go Paint Ball 39,SportsAndLeisurePlace,Augea,39190,46.56493,5.392782
École de Ski Internationale,SportsAndLeisurePlace,Les Rousses,39220,46.4840182,6.06064812
La boutique des Artisans,CulturalSite,Mont-Saint-Vincent,71300,46.631081,4.47769267
La scierie Martin,CulturalSite,Servance-Miellin,70440,47.7974361,6.70330506
Lavoir les Filletières,CulturalSite,Chenôves,71390,46.6661614,4.68288877
Explor Games® “Un destin hors des rails”,SportsAndLeisurePlace,Mont-sous-Vaudrey,39380,46.97928,5.60162
Eglise romane Saint-Marcel,CulturalSite,Iguerande,71340,46.2091308,4.07770678
Cinéma Le Danton,SportsAndLeisurePlace,Gueugnon,71130,46.600471,4.06748947
Eglise Saint-Laurent,CulturalSite,Sailly,71250,46.535568,4.5661759
Meubles Choux,CulturalSite,Vézelois,90400,47.6062842,6.9285319
Stéphane LOISEAU,CulturalSite,Verosvres,71220,46.395265,4.442215
Eglise Saint-Pierre,CulturalSite,Pressy-sous-Dondin,71220,46.4744017,4.51057302
Église Notre-Dame,CulturalSite,Saulx-le-Duc,21120,47.5402136,5.01819769
Ligne de démarcation - ancien poste de contrôle allemand - Pupitre,CulturalSite,Cersot,71390,46.7104225,4.6344335
Vignoble d'exception,SportsAndLeisurePlace,Fuissé,71960,46.279473,4.74501857
Les calèches de la Bohême,SportsAndLeisurePlace,Pouilly-en-Auxois,21320,47.26728,4.54298
Nelly Rion,CulturalSite,La Charité-sur-Loire,58400,47.1773,3.01784
Lavoir de la Brenne,CulturalSite,Sombernon,21540,47.3137556,4.71023842
Eglise st laurent,CulturalSite,Beulotte-Saint-Laurent,70310,47.8603975,6.67827129
Jean-Claude Boisset - Les Ursulines,SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.1369914,4.9441573
Le Parc des Miches,CulturalSite,Montbéliard,25200,47.5121633,6.79134556
Avf montbéliard,SportsAndLeisurePlace,Montbéliard,25200,47.5183153,6.78906099
Zénith de Dijon,SportsAndLeisurePlace,Dijon,21000,47.3554306,5.0582189
Circuit de l'Enclos,SportsAndLeisurePlace,Septfontaines,25270,46.9605439,6.1877489
Évelyne Henrard,CulturalSite,Saint-Amand-en-Puisaye,58310,47.53096,3.07334
Église Saint-Martin à Montarlot,CulturalSite,Champlitte,70600,47.64305,5.512536
Église Saint-Philippe et Saint-Jacques,CulturalSite,Châteauneuf,21320,47.2169189,4.64070536
City Game,SportsAndLeisurePlace,Saint-Amour,39160,46.43635,5.34284
Bouddha spa,SportsAndLeisurePlace,Belfort,90000,47.63201,6.85616
Musée liturgique Saint-Joseph,CulturalSite,Montcenis,71710,46.7880603,4.38743366
Les Auxons,SportsAndLeisurePlace,Chalezeule,25870,47.3004129,5.9703591
Les Ateliers Genetier,CulturalSite,Lugny-lès-Charolles,71120,46.4114679,4.20735583
Menhirs d'Epoigny,CulturalSite,Couches,71490,46.8768195,4.5339847
Pierre Enon,Landform,Arinthod,39240,46.3993637,5.59252361
Point de vue la Cote,Landform,Le Bizot,25210,47.1347349,6.66891572
Discothèque Le Bellagio,SportsAndLeisurePlace,Dole,39100,47.1097628,5.5052019
Géocaching,SportsAndLeisurePlace,Prémery,58700,47.175361,3.330424
Le Bec d'Allier,Landform,Gimouille,58470,46.958204,3.075626
AJA Expérience,CulturalSite,Auxerre,89000,47.78725,3.58802
Aéro-Club du Val d'Is,SportsAndLeisurePlace,Til-Châtel,21120,47.5454957,5.2068916
Freechti,CulturalSite,Cluny,71250,46.4289533,4.65320641
Eperon de mathay,SportsAndLeisurePlace,Mathay,25700,47.453047,6.773811
Parcours de santé à Châtenois,SportsAndLeisurePlace,Châtenois,70240,47.6847186,6.31874022
Ferme Équestre de Pesteau,SportsAndLeisurePlace,Merry-Sec,89560,47.6785341,3.49347532
EARL Beauregard,SportsAndLeisurePlace,Tannerre-en-Puisaye,89350,47.738859,3.126599
Vaison Piste,SportsAndLeisurePlace,Torcy,71210,46.7623182,4.44269096
Immersion au Domaine Evenstad,SportsAndLeisurePlace,Santenay,21590,46.91161,4.69907
Visites en trottinette électrique,CulturalSite,Nuits-Saint-Georges,21700,47.136477,4.949599
1055 espace de loisirs,SportsAndLeisurePlace,Perrigny,39570,46.6791554,5.5831123
Site raquettes de Gilley,SportsAndLeisurePlace,Gilley,25650,47.0475179,6.4791299
Nicolas Gonnet Céramique,CulturalSite,Le Villars,71700,46.52869,4.92978
L'atelier des artistes,CulturalSite,Saint-Julien-de-Civry,71800,46.3866299,4.25092114
Climb Up Dijon Escalade,SportsAndLeisurePlace,Dijon,21000,47.3509914,5.0651186
Bowling de belfort,SportsAndLeisurePlace,Belfort,90000,47.6389934,6.85486793
Escape Room,SportsAndLeisurePlace,Faucogney-et-la-Mer,70310,47.842012,6.5640751
Fimacroquer,CulturalSite,Auxerre,89000,47.79602,3.57107
Spider balloon,SportsAndLeisurePlace,Belfort,90000,47.6586625,6.8383284
Terrains de tennis - Précy,SportsAndLeisurePlace,Précy-sous-Thil,21390,47.3878854,4.3087114
Visite commentée d'Is-sur-Tille,SportsAndLeisurePlace,Is-sur-Tille,21120,47.524105,5.112492
davsculpture,CulturalSite,La Pesse,39370,46.307719,5.843961
Cheval et Nature 89 - CEN89,SportsAndLeisurePlace,Mailly-le-Château,89660,47.581611,3.590311
Olivier Faivre - Randos Haut-Jura VTT,SportsAndLeisurePlace,Grande-Rivière Château,39150,46.5188756,5.87385355
Petit train touristique de Besançon,SportsAndLeisurePlace,Besançon,25000,47.2314519,6.0357646
Église Saint-Bernard,CulturalSite,Fontaine-lès-Dijon,21121,47.3452422,5.01666655
Club de badminton,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.6655029,5.97141265
Ferme pédagogique - Ferme de Diesles,SportsAndLeisurePlace,Saint-Claude,39200,46.4098413,5.87138068
La Bis-Cyclette / La Re-Cyclette,SportsAndLeisurePlace,Semur-en-Auxois,21140,47.4950516,4.33559594
Oeuvre du lavoir de Salives,CulturalSite,Salives,21580,47.619209,4.919731
Casino de Bourbon-Lancy,SportsAndLeisurePlace,Bourbon-Lancy,71140,46.6225906,3.7534002
Fleur de gypse,SportsAndLeisurePlace,La Marre,39210,46.7372754,5.6980746
Eglise Saint-Genès,CulturalSite,Curtil-sous-Buffières,71520,46.4022729,4.52620272
Id Créations,CulturalSite,Rioz,70190,47.4231463,6.0767324
Circuit Chocolat des Châteaux - Bourgogne Vagabonde,SportsAndLeisurePlace,Urcy,21220,47.259449,4.854089
Circuit des chants d'oiseaux,SportsAndLeisurePlace,Villiers-le-Duc,21400,47.8099239,4.7479516
Poterie Auger - Le Petit Montparnasse,CulturalSite,Saint-Amand-en-Puisaye,58310,47.53267,3.07212
Bruno cerf,CulturalSite,Pesmes,70140,47.27989,5.56318699
ENS - Zone humide de l'Étang du Breuillez,Landform,Bremondans,25530,47.2248325,6.38353834
Galerie numérique de la Maison des Hommes et des Paysages,CulturalSite,Saint-Brisson,58230,47.2756251,4.0992621
Karting de Nevers-Magny-Cours,SportsAndLeisurePlace,Magny-Cours,58471,46.883895,3.15205
Atelier Rachel Seguin,CulturalSite,Prâlon,21410,47.3052542,4.7768621
Lilas au coeur du bois,CulturalSite,Saint-Vérain,58310,47.47391,3.04474
Sam fée du Bien,SportsAndLeisurePlace,Saint-Laurent-en-Grandvaux,39150,46.573663,5.9617886
Parc vélo-cross,SportsAndLeisurePlace,Crain,89480,47.5303772,3.5556887
Les Jardins d'Eau Pierre Doudeau,CulturalSite,Bléneau,89220,47.6974351,2.9416073
Handball club Val de Saône,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.665185,5.967205
Espace Acanthe - Galerie et Boutique d'Art,CulturalSite,La Ferté-Loupière,89110,47.895989,3.234643
Club d'escalade rudipontain,SportsAndLeisurePlace,Pont-de-Roide-Vermondans,25150,47.382141,6.773454
Massage bien-être,SportsAndLeisurePlace,Les Bouchoux,39370,46.278035,5.809979
Le cadran à double-face,CulturalSite,Vermenton,89270,47.6640976,3.73375967
Chocolats Dufoux - Cours de chocolat,SportsAndLeisurePlace,Charolles,71120,46.4391608,4.30116549
Strega della Veda Cosmétiques naturelle et artisanale bourguignonne,CulturalSite,Change,21340,46.9297235,4.631329
Poterie de Saint-Père,CulturalSite,Saint-Père,89450,47.4582844,3.7657249
Lucas Humbert - Accompagnateur en Montagne,SportsAndLeisurePlace,Hauts de Bienne,39400,46.5241782,6.0302718
Lavoir du bourg,CulturalSite,Sainte-Hélène,71390,46.7568011,4.64384302
Roc Émotion,SportsAndLeisurePlace,Les Gras,25790,46.99642,6.54811
Tour des Ursulines,CulturalSite,Autun,71400,46.9416347,4.2986088
Espace Terre,CulturalSite,Saint-Amand-en-Puisaye,58310,47.53316,3.07322
